combination,K,silhouette_score
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,27,0.18986938893795013
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,28,0.19514892995357513
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,29,0.1950879693031311
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,30,0.20744504034519196
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,2,0.1982344537973404
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,3,0.15407441556453705
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,4,0.13057094812393188
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,5,0.1326436847448349
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,6,0.135802760720253
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,7,0.1361009031534195
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,8,0.12401555478572845
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,9,0.12826818227767944
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,10,0.1361793726682663
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,11,0.1354275494813919
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,12,0.142581045627594
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,13,0.1442643404006958
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,14,0.1480736881494522
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,15,0.1507883071899414
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,16,0.15086707472801208
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,17,0.17311649024486542
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,18,0.16709497570991516
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,19,0.1564413607120514
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,20,0.1726594716310501
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,21,0.16326969861984253
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,22,0.1810886412858963
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,23,0.17788836359977722
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,24,0.17533770203590393
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,25,0.1938762664794922
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,26,0.19354097545146942
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,27,0.19780758023262024
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,28,0.19208715856075287
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,29,0.19720977544784546
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,30,0.1955883502960205
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,2,0.20738592743873596
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,3,0.16904452443122864
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,4,0.15143264830112457
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,5,0.1589527577161789
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,6,0.17043906450271606
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,7,0.16122741997241974
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,8,0.1667795032262802
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,9,0.16490279138088226
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,10,0.159095898270607
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,11,0.1640683114528656
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,12,0.1606050431728363
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,13,0.1705639362335205
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,14,0.16907422244548798
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,15,0.17078948020935059
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,16,0.18837377429008484
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,17,0.19143560528755188
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,18,0.1885281503200531
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,19,0.18738695979118347
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,20,0.1825944483280182
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,21,0.19342654943466187
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,22,0.20485806465148926
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,23,0.19031274318695068
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,24,0.20712526142597198
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,25,0.2080833464860916
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,26,0.20657353103160858
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,27,0.20081278681755066
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,28,0.21529628336429596
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,29,0.20984619855880737
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-Roswell Park,30,0.20472179353237152
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,2,0.19035333395004272
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,3,0.1534246951341629
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,4,0.10036735236644745
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,5,0.11058542132377625
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,6,0.11739762872457504
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,7,0.11540230363607407
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,8,0.12576515972614288
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,9,0.12494983524084091
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,10,0.133682981133461
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,11,0.14676135778427124
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,12,0.1355302780866623
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,13,0.15990033745765686
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,14,0.16435012221336365
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,15,0.17323416471481323
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,16,0.17629356682300568
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,17,0.16542893648147583
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,18,0.16585305333137512
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,19,0.16563409566879272
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,20,0.18404297530651093
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,21,0.18640178442001343
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,22,0.18379898369312286
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,23,0.18011605739593506
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,24,0.20018526911735535
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,25,0.18626508116722107
Breast_invasive_carcinoma-Colon_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,26,0.1979585438966751
