combination,K,silhouette_score
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,12,0.15493477880954742
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,13,0.14496654272079468
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,14,0.16086621582508087
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,15,0.1450856328010559
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,16,0.14748677611351013
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,17,0.15140654146671295
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,18,0.15217429399490356
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,19,0.1494065523147583
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,20,0.14774549007415771
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,21,0.15487580001354218
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,22,0.15319915115833282
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,23,0.14784905314445496
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,24,0.14968222379684448
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,25,0.13790182769298553
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,26,0.14210698008537292
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,27,0.14823965728282928
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,28,0.15525612235069275
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,29,0.14995862543582916
ADVENT-REGR_TU-VALSET1_UKK-VALSET4_CHA_FULL,30,0.15008606016635895
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,2,0.1505330204963684
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,3,0.18538613617420197
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,4,0.16089719533920288
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,5,0.14633408188819885
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,6,0.1573510318994522
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,7,0.1365855187177658
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,8,0.1456466019153595
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,9,0.13210292160511017
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,10,0.14531345665454865
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,11,0.13321839272975922
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,12,0.1436661034822464
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,13,0.15277519822120667
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,14,0.1618732362985611
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,15,0.14274831116199493
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,16,0.1474049985408783
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,17,0.14105559885501862
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,18,0.155653715133667
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,19,0.15005238354206085
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,20,0.1549445241689682
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,21,0.15601620078086853
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,22,0.1499689370393753
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,23,0.1471799910068512
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,24,0.14998693764209747
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,25,0.14737506210803986
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,26,0.14958593249320984
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,27,0.15268035233020782
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,28,0.14762338995933533
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,29,0.16123861074447632
ADVENT-REGR_TU-VALSET2_WNS-VALSET4_CHA_FULL,30,0.1499311923980713
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,2,0.3659619092941284
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,3,0.3468974530696869
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,4,0.2848346531391144
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,5,0.2273816168308258
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,6,0.2169746309518814
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,7,0.20176389813423157
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,8,0.16745494306087494
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,9,0.1715671420097351
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,10,0.168012335896492
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,11,0.16405387222766876
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,12,0.16295382380485535
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,13,0.15553556382656097
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,14,0.15777850151062012
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,15,0.12291035056114197
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,16,0.12242558598518372
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,17,0.11913023144006729
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,18,0.11467389017343521
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,19,0.11507772654294968
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,20,0.14104194939136505
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,21,0.12054244428873062
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,22,0.12019795179367065
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,23,0.11071445047855377
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,24,0.10841839760541916
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,25,0.11222358793020248
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,26,0.14188361167907715
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,27,0.12632307410240173
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,28,0.11853911727666855
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,29,0.11661794036626816
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,30,0.11206208914518356
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,2,0.39060133695602417
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,3,0.3817775547504425
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,4,0.30165156722068787
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,5,0.23999057710170746
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,6,0.22845114767551422
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,7,0.20760953426361084
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,8,0.2089204639196396
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,9,0.2151651531457901
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,10,0.1896044760942459
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,11,0.1920693814754486
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,12,0.18456465005874634
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,13,0.15532490611076355
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,14,0.14930900931358337
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,15,0.18789984285831451
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,16,0.15411165356636047
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,17,0.15229177474975586
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,18,0.16114206612110138
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,19,0.14123409986495972
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,20,0.16284528374671936
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,21,0.13603724539279938
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,22,0.1444469690322876
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,23,0.11336345970630646
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,24,0.10742843151092529
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,25,0.10664534568786621
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,26,0.10627883672714233
