combination,trial,ari_bio,ari_mc,clustering_score
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,0,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,1,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,2,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,3,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,4,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,5,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,6,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,7,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,8,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,9,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,10,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,11,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,12,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,13,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,14,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,15,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,16,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,17,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,18,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,19,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,20,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,21,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,22,0.9800900410365345,-0.00040040038036034134,0.9804904414168949
