combination,K,silhouette_score
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,2,0.15392374992370605
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,3,0.16075009107589722
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,4,0.16588835418224335
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,5,0.18115149438381195
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,6,0.17295126616954803
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,7,0.17575936019420624
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,8,0.17310483753681183
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,9,0.1660725325345993
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,10,0.1866258680820465
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,11,0.19247913360595703
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,12,0.19229362905025482
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,13,0.19237564504146576
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,14,0.20363269746303558
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,15,0.21143129467964172
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,16,0.21920865774154663
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,17,0.22278226912021637
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,18,0.23739564418792725
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,19,0.23903727531433105
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,20,0.23570933938026428
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,21,0.2454238086938858
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,22,0.23132328689098358
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,23,0.24297378957271576
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,24,0.2614651918411255
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,25,0.2694894075393677
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,26,0.28196367621421814
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,27,0.2865864336490631
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,28,0.2871869206428528
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,29,0.28668826818466187
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-Roswell Park,30,0.2927398979663849
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,2,0.1139039546251297
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,3,0.10911961644887924
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,4,0.12302310019731522
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,5,0.13092796504497528
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,6,0.1348850429058075
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,7,0.15154729783535004
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,8,0.1437414139509201
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,9,0.16666357219219208
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,10,0.1595074087381363
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,11,0.16165944933891296
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,12,0.17019735276699066
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,13,0.18545904755592346
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,14,0.18291379511356354
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,15,0.20057746767997742
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,16,0.20933358371257782
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,17,0.2100389003753662
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,18,0.20991745591163635
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,19,0.2313345968723297
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,20,0.25153058767318726
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,21,0.2566770315170288
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,22,0.24366043508052826
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,23,0.24350255727767944
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,24,0.25798794627189636
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,25,0.2599726915359497
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,26,0.2726057171821594
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,27,0.27870526909828186
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,28,0.28185638785362244
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,29,0.28935325145721436
Breast_invasive_carcinoma-Lung_adenocarcinoma-Christiana Healthcare-University of Pittsburgh,30,0.2889171242713928
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,2,0.1362767368555069
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,3,0.15474843978881836
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,4,0.13437849283218384
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,5,0.1467217057943344
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,6,0.13438454270362854
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,7,0.14870332181453705
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,8,0.16050270199775696
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,9,0.15661123394966125
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,10,0.1651611179113388
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,11,0.18793000280857086
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,12,0.18588045239448547
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,13,0.1838812232017517
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,14,0.19822588562965393
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,15,0.21696621179580688
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,16,0.21473915874958038
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,17,0.22546114027500153
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,18,0.22337095439434052
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,19,0.22223488986492157
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,20,0.23366615176200867
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,21,0.2452697604894638
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,22,0.26165759563446045
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,23,0.25839903950691223
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,24,0.24414457380771637
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,25,0.2646418809890747
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,26,0.2771448493003845
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,27,0.2746989130973816
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,28,0.29038646817207336
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,29,0.297177255153656
Breast_invasive_carcinoma-Lung_adenocarcinoma-Roswell Park-University of Pittsburgh,30,0.3037702739238739
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,2,0.16035358607769012
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,3,0.15886858105659485
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,4,0.15698130428791046
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,5,0.16574543714523315
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,6,0.16669374704360962
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,7,0.1526419073343277
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,8,0.1589304804801941
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,9,0.1551191508769989
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,10,0.16207033395767212
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,11,0.16287842392921448
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,12,0.16943727433681488
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,13,0.18190503120422363
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,14,0.17692402005195618
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,15,0.18569254875183105
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,16,0.18519410490989685
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,17,0.197650745511055
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,18,0.19623826444149017
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,19,0.20229719579219818
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,20,0.20650026202201843
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,21,0.1993156373500824
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,22,0.21821056306362152
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,23,0.21050408482551575
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,24,0.21886233985424042
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,25,0.22045987844467163
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,26,0.2253079116344452
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,27,0.21890132129192352
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,28,0.24327920377254486
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,29,0.22887921333312988
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Christiana Healthcare,30,0.24518872797489166
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,2,0.16010169684886932
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,3,0.12016849219799042
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,4,0.11834456026554108
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,5,0.1316715031862259
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,6,0.13744093477725983
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,7,0.14473187923431396
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,8,0.1587139517068863
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,9,0.1545322686433792
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,10,0.17451657354831696
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,11,0.16228468716144562
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,12,0.16755172610282898
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,13,0.17571045458316803
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,14,0.15709206461906433
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,15,0.18881972134113312
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,16,0.18965843319892883
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,17,0.17747461795806885
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,18,0.1969032883644104
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,19,0.18786416947841644
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,20,0.1950230449438095
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,21,0.2045113891363144
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,22,0.1993609070777893
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,23,0.20458875596523285
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,24,0.2111785113811493
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,25,0.22308911383152008
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,26,0.23022793233394623
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,27,0.235350102186203
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,28,0.24637307226657867
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,29,0.2498917430639267
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-Roswell Park,30,0.2555125057697296
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,2,0.14442072808742523
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,3,0.11030666530132294
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,4,0.12557046115398407
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,5,0.13735690712928772
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,6,0.15018479526042938
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,7,0.13994577527046204
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,8,0.14058855175971985
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,9,0.14976830780506134
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,10,0.15518222749233246
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,11,0.1605718433856964
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,12,0.15747305750846863
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,13,0.1805448681116104
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,14,0.1838539093732834
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,15,0.18359988927841187
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,16,0.1875574141740799
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,17,0.1930866837501526
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,18,0.2005593180656433
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,19,0.19477733969688416
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,20,0.20185811817646027
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,21,0.20948384702205658
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,22,0.20744234323501587
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,23,0.21217471361160278
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,24,0.21808920800685883
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,25,0.2250596135854721
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,26,0.224670872092247
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,27,0.23072311282157898
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,28,0.23148250579833984
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,29,0.24891294538974762
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Asterand-University of Pittsburgh,30,0.2517704963684082
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,2,0.1797490268945694
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,3,0.16465343534946442
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,4,0.1624484360218048
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,5,0.16684378683567047
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,6,0.1662193387746811
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,7,0.12891386449337006
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,8,0.15358757972717285
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,9,0.15275585651397705
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,10,0.1455712616443634
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,11,0.15521150827407837
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,12,0.17894157767295837
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,13,0.17178243398666382
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,14,0.1857868880033493
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,15,0.18152959644794464
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,16,0.18687288463115692
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,17,0.20298971235752106
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,18,0.20942933857440948
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,19,0.19906751811504364
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,20,0.19047385454177856
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,21,0.20429174602031708
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,22,0.20943796634674072
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,23,0.21653345227241516
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,24,0.21511514484882355
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,25,0.2226981669664383
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,26,0.2156590074300766
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,27,0.21836628019809723
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,28,0.23735317587852478
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,29,0.23583637177944183
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-Roswell Park,30,0.243680939078331
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,2,0.13985276222229004
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,3,0.10473929345607758
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,4,0.1086178869009018
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,5,0.12486862391233444
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,6,0.1312292367219925
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,7,0.13186833262443542
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,8,0.13629232347011566
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,9,0.1412249505519867
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,10,0.15244503319263458
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,11,0.14303961396217346
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,12,0.14232280850410461
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,13,0.16579602658748627
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,14,0.16721726953983307
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,15,0.17461584508419037
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,16,0.17670275270938873
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,17,0.1965206116437912
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,18,0.18596307933330536
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,19,0.20366783440113068
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,20,0.20480337738990784
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,21,0.21287685632705688
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,22,0.21061134338378906
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,23,0.2149222046136856
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,24,0.22254280745983124
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,25,0.22810082137584686
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,26,0.2340230941772461
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,27,0.23734726011753082
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,28,0.23048464953899384
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,29,0.24414628744125366
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Christiana Healthcare-University of Pittsburgh,30,0.24176232516765594
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,2,0.1485503911972046
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,3,0.15420842170715332
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,4,0.14567053318023682
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,5,0.1358083337545395
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,6,0.15417496860027313
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,7,0.1592850238084793
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,8,0.1589278131723404
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,9,0.1653091162443161
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,10,0.17201372981071472
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,11,0.17278194427490234
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,12,0.18368275463581085
Breast_invasive_carcinoma-Lung_squamous_cell_carcinoma-Roswell Park-University of Pittsburgh,13,0.17414024472236633
