combination,trial,ari_bio,ari_mc,clustering_score
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,38,0.08171684403693842,0.08231563533517855,-0.0005987912982401283
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,39,0.0860529870238454,0.08114291770920326,0.004910069314642135
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,40,0.08307625297324356,0.07751330950252497,0.00556294347071859
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,41,0.08949236044935828,0.08970097052289003,-0.0002086100735317481
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,42,0.08625663769894673,0.08434051078896239,0.001916126909984342
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,43,0.11309141707515548,0.10647395036863326,0.006617466706522218
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,44,0.08480942148682766,0.08534640087245264,-0.0005369793856249833
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,45,0.08922552439502145,0.08590321479977595,0.003322309595245501
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,46,0.08917903454607168,0.08580264035166424,0.0033763941944074394
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,47,0.08672264731028326,0.08006642782996169,0.006656219480321565
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,48,0.08081784152935104,0.08080625201006983,1.158951928120766e-05
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Christiana Healthcare,49,0.0943202594672113,0.09071208908074976,0.003608170386461537
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,0,0.07875267996309705,0.05576292950689683,0.02298975045620022
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,1,0.08190561836222987,0.07096516169498183,0.010940456667248036
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,2,0.08955402419013604,0.0672018375257499,0.02235218666438614
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,3,0.07150503543423394,0.06462082768677116,0.0068842077474627755
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,4,0.08662083640005906,0.05765490319401018,0.02896593320604888
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,5,0.07657061778460823,0.06493858348878549,0.01163203429582274
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,6,0.07970906143875782,0.06769845564546502,0.0120106057932928
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,7,0.07769655517534832,0.07169317263998584,0.006003382535362478
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,8,0.08000484735496395,0.07316316932126869,0.006841678033695259
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,9,0.07486164187204514,0.06904754719855005,0.005814094673495085
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,10,0.07657395788367885,0.06370956195322024,0.012864395930458614
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,11,0.08184687028181942,0.07388101972325196,0.007965850558567453
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,12,0.08017488443572762,0.06688173751033377,0.01329314692539385
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,13,0.07652398691647741,0.06835722246511328,0.008166764451364134
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,14,0.0770809762449519,0.06778230675071097,0.009298669494240935
