combination,trial,ari_bio,ari_mc,clustering_score
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,0,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,1,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,2,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,3,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,4,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,5,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,6,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,7,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,8,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,9,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,10,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,11,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,12,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,13,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,14,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,15,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,16,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,17,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,18,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,19,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,20,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,21,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,22,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,23,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,24,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,25,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,26,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,27,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,28,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,29,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,30,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,31,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,32,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,33,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,34,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,35,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,36,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,37,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,38,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,39,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,40,0.9234827746506914,0.00012549741150853034,0.9233572772391828
ADVENT-MUSC_PROP-VALSET1_UKK-VALSET2_WNS,41,0.9234827746506914,0.00012549741150853034,0.9233572772391828
