combination,K,silhouette_score
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,2,0.2994022071361542
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,3,0.24470984935760498
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,4,0.1836235374212265
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,5,0.1817636340856552
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,6,0.1610620617866516
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,7,0.16143237054347992
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,8,0.1715865582227707
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,9,0.17669153213500977
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,10,0.17160196602344513
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,11,0.17325612902641296
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,12,0.16589157283306122
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,13,0.16389235854148865
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,14,0.16660480201244354
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,15,0.1770005077123642
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,16,0.18061169981956482
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,17,0.1734907478094101
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,18,0.16586337983608246
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,19,0.1760285198688507
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,20,0.17940467596054077
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,21,0.17660260200500488
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,22,0.17727847397327423
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,23,0.1789989024400711
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,24,0.179581418633461
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,25,0.18302768468856812
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,26,0.18483209609985352
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,27,0.17578119039535522
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,28,0.17539116740226746
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,29,0.17305994033813477
ADVENT-MUSC_PROP-VALSET2_WNS-VALSET4_CHA_FULL,30,0.17629699409008026
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,2,0.255674809217453
ADVENT-REGR_TU-VALSET1_UKK-VALSET2_WNS,3,0.21986480057239532
